hh_id,hhline,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH915,6,1,Not related,20,M,,5,2,1,1,1,1,1,3,3
HH916,1,1,Mother,46,F,1,4,2,1,0,0,0,0,3,3
HH916,2,1,Sister,12,F,1,4,2,1,0,0,0,0,3,3
HH916,3,1,Sister,9,F,1,4,2,1,0,0,0,0,3,3
HH916,4,1,Brother,23,M,0,4,2,1,0,0,0,0,3,3
HH917,1,1,Husband,31,M,1,1,2,1,0,0,1,0,3,3
HH917,2,1,Daughter,5,F,1,1,2,1,0,0,1,0,3,3
HH917,3,1,Son,3,M,1,1,2,1,0,0,1,0,3,3
HH918,1,1,Mother,35,F,0,5,2,1,0,0,1,0,3,3
HH918,2,1,Father,44,M,0,5,2,1,0,0,1,0,3,3
HH918,3,1,Sister,15,F,1,5,2,1,0,0,1,0,3,3
HH918,4,1,Brother,12,M,0,5,2,1,0,0,1,0,3,3
HH918,5,1,Sister,4,F,1,5,2,1,0,0,1,0,3,3
HH918,6,1,Brother,0,M,0,5,2,1,0,0,1,0,3,3
HH918,7,1,Sister,2,F,1,5,2,1,0,0,1,0,3,3
HH918,8,1,Mother,35,F,1,5,2,1,0,0,1,0,3,3
HH918,9,1,Father,44,M,1,5,2,1,0,0,1,0,3,3
HH918,10,1,Sister,15,F,0,5,2,1,0,0,1,0,3,3
HH918,11,1,Sister,8,F,0,5,2,1,0,0,1,0,3,3
HH918,12,1,Sister,4,F,0,5,2,1,0,0,1,0,3,3
HH918,13,1,Brother,12,M,0,5,2,1,0,0,1,0,3,3
HH918,14,1,Sister,2,F,0,5,2,1,0,0,1,0,3,3
HH919,1,1,Niece,33,F,0,5,2,1,0,0,1,0,3,3
HH919,2,1,Daughter-in-law,19,F,0,5,2,1,0,0,1,0,3,3
HH919,3,1,Daughter-in-law,17,F,0,5,2,1,0,0,1,0,3,3
HH919,4,1,Father,52,M,1,5,2,1,0,0,1,0,3,3
HH919,5,1,Son,14,M,0,5,2,1,0,0,1,0,3,3
HH920,1,1,Aunt,,F,0,5,2,1,0,0,1,0,3,3
HH920,2,1,Wife,23,F,1,5,2,1,0,0,1,0,3,3
HH920,3,1,Mother,,F,0,5,2,1,0,0,1,0,3,3
HH921,1,1,Daughter,9,F,1, , , , , , , , , 
HH921,2,1,Son,13,M,1, , , , , , , , , 
HH921,3,1,Sister,18,F,0, , , , , , , , , 
HH922,1,1,Grandmother,70,F,1,5,2,1,0,0,0,0,3,3
HH922,2,1,Sister,15,F,1,5,2,1,0,0,0,0,3,3
HH924,1,1,Grandmother,56,F,1, , , , , , , , , 
HH924,2,1,Father,32,M,1, , , , , , , , , 
HH924,3,1,Grandfather,74,M,0, , , , , , , , , 
HH924,4,1,Mother,27,F,1, , , , , , , , , 
HH924,5,1,Brother,4,M,1, , , , , , , , , 
HH924,6,1,Brother,5,M,0, , , , , , , , , 
HH924,7,1,Brother,2,M,1, , , , , , , , , 
HH925,1,1,Grandmother,54,F,0, , , , , , , , , 
HH925,2,1,Aunt,28,F,0, , , , , , , , , 
HH925,3,1,Uncle,10,M,1, , , , , , , , , 
HH925,4,1,Nephew,7,M,1, , , , , , , , , 
HH925,5,1,Nephew,4,M,0, , , , , , , , , 
HH925,6,1,Brother,5,M,1, , , , , , , , , 
HH925,7,1,Brother,2,M,0, , , , , , , , , 
HH925,8,1,Niece,5,F,0, , , , , , , , , 
HH925,9,1,Niece,16,F,0, , , , , , , , , 
HH925,10,1,Niece,11,F,0, , , , , , , , , 
HH925,11,1,Nephew,0,M,0, , , , , , , , , 
HH925,12,1,Mother,24,F,1, , , , , , , , , 
HH925,13,1,Grandmother,54,F,0, , , , , , , , , 
HH925,14,1,Uncle,10,M,0, , , , , , , , , 
HH925,15,1,Uncle,5,M,0, , , , , , , , , 
HH925,16,1,Uncle,5,M,0, , , , , , , , , 
HH925,17,1,Uncle,2,M,0, , , , , , , , , 
HH925,18,1,Sister,4,F,0, , , , , , , , , 
HH925,19,1,Sister,7,F,0, , , , , , , , , 
HH925,20,1,Sister,16,F,0, , , , , , , , , 
HH925,21,1,Brother,11,M,0, , , , , , , , , 
HH925,22,1,Brother,5,M,0, , , , , , , , , 
HH926,1,1,Grandmother,49,F,1,5,3,1,0,0,0,0,3,3
HH926,2,1,Uncle,18,M,0,5,3,1,0,0,0,0,3,3
HH926,3,1,Aunt,19,F,1,5,3,1,0,0,0,0,3,3
HH926,4,1,Sister,2,F,1,5,3,1,0,0,0,0,3,3
HH926,5,1,Sister,,F,1,5,3,1,0,0,0,0,3,3
HH927,1,1,Grandmother,61,F,1, , , , , , , , , 
HH927,2,1,Brother,10,M,0, , , , , , , , , 
HH927,3,1,Brother,3,M,1, , , , , , , , , 
HH928,1,1,Son,14,M,0,5,2,1,0,0,1,1,3,3
HH928,2,1,Grandchild,11,F,1,5,2,1,0,0,1,1,3,3
HH929,1,1,Uncle,25,M,1,5,2,1,1,0,1,1,3,1
HH929,2,1,Uncle,27,M,0,5,2,1,1,0,1,1,3,1
HH929,3,1,Grandmother,52,F,0,5,2,1,1,0,1,1,3,1
HH929,4,1,Aunt,19,F,0,5,2,1,1,0,1,1,3,1
HH929,5,1,Cousin,2,F,0,5,2,1,1,0,1,1,3,1
HH930,1,1,Grandmother,66,F,0,5,2,1,0,0,0,0,1,1
HH930,2,1,Aunt,5,F,1,5,2,1,0,0,0,0,1,1
HH930,3,1,Grandfather,67,M,0,5,2,1,0,0,0,0,1,1
HH930,4,1,Brother,19,M,0,5,2,1,0,0,0,0,1,1
HH931,1,1,Father,67,M,0,5,2,2,0,0,0,0,3,3
HH931,2,1,Sister,14,F,1,5,2,2,0,0,0,0,3,3
HH932,1,1,Mother-in-law,65,F,0,5,2,1,0,0,1,1,3,3
HH932,2,1,Other relative,21,F,0,5,2,1,0,0,1,1,3,3
HH932,3,1,Son,4,M,0,5,2,1,0,0,1,1,3,3
HH932,4,1,Daughter,2,F,1,5,2,1,0,0,1,1,3,3
HH932,5,1,Nephew,0,M,0,5,2,1,0,0,1,1,3,3
HH932,6,1,Husband,27,M,1,5,2,1,0,0,1,1,3,3
HH932,7,1,Mother,21,F,1,5,2,1,0,0,1,1,3,3
HH932,8,1,Grandmother,65,F,0,5,2,1,0,0,1,1,3,3
HH932,9,1,Uncle,27,M,0,5,2,1,0,0,1,1,3,3
HH932,10,1,Aunt,24,F,0,5,2,1,0,0,1,1,3,3
HH932,11,1,Cousin,4,M,0,5,2,1,0,0,1,1,3,3
HH932,12,1,Cousin,2,F,0,5,2,1,0,0,1,1,3,3
HH933,1,1,Mother,54,F,1,5,2,1,0,0,0,0,3,3
HH934,1,1,Uncle,38,M,0,5,2,1,0,0,0,0,3,3
HH934,2,1,Father,45,M,1,5,2,1,0,0,0,0,3,3
HH934,3,1,Grandmother,72,F,0,5,2,1,0,0,0,0,3,3
HH935,1,1,Mother,46,F,1,5,5, ,0,0,1,0,3,1
HH935,2,1,Brother,18,M,0,5,5, ,0,0,1,0,3,1
HH935,3,1,Sister,12,F,1,5,5, ,0,0,1,0,3,1
HH936,1,1,Grandmother,65,F,1,5,2,1,0,0,0,0,3,3
HH936,2,1,Brother,10,M,1,5,2,1,0,0,0,0,3,3
HH937,1,1,Mother,30,F,1,3,2,1,0,0,1,0,3,3
HH937,2,1,Father,43,M,1,3,2,1,0,0,1,0,3,3
HH937,3,1,Brother,9,M,0,3,2,1,0,0,1,0,3,3
HH938,1,1,Father,38,M,0,2,2,2,1,1,1,1,3,3
HH938,2,1,Mother,32,F,0,2,2,2,1,1,1,1,3,3
HH938,3,1,Sister,13,F,1,2,2,2,1,1,1,1,3,3
HH938,4,1,Sister,10,F,1,2,2,2,1,1,1,1,3,3
HH939,1,1,Grandmother,,F,0,5,2,1,1,0,1,0,3,3
HH939,2,1,Grandfather,,M,0,5,2,1,1,0,1,0,3,3
HH939,3,1,Brother,19,M,0,5,2,1,1,0,1,0,3,3
HH940,1,1,Husband,52,M,1,5,2,1,1,0,0,0,3,3
HH940,2,1,Uncle,40,M,0,5,2,1,1,0,0,0,3,3
HH940,3,1,Daughter,11,F,0,5,2,1,1,0,0,0,3,3
HH941,1,1,Sister,23,F,0,5,2,1,0,0,0,0,2,1
HH941,2,1,Brother,18,M,0,5,2,1,0,0,0,0,2,1
HH941,3,1,Brother,32,M,0,5,2,1,0,0,0,0,2,1
HH941,4,1,Sister,21,F,0,5,2,1,0,0,0,0,2,1
HH941,5,1,Mother,58,F,0,5,2,1,0,0,0,0,2,1
HH941,6,1,Niece,3,F,0,5,2,1,0,0,0,0,2,1
HH941,7,1,Niece,9,F,0,5,2,1,0,0,0,0,2,1
HH941,8,1,Brother,10,M,0,5,2,1,0,0,0,0,2,1
HH941,9,1,Mother,23,F,1,5,2,1,0,0,0,0,2,1
HH941,10,1,Uncle,32,M,0,5,2,1,0,0,0,0,2,1
HH941,11,1,Uncle,18,M,0,5,2,1,0,0,0,0,2,1
HH941,12,1,Uncle,14,M,0,5,2,1,0,0,0,0,2,1
HH941,13,1,Uncle,10,M,0,5,2,1,0,0,0,0,2,1
HH941,14,1,Aunt,21,F,0,5,2,1,0,0,0,0,2,1
HH941,15,1,Sister,9,F,0,5,2,1,0,0,0,0,2,1
HH941,16,1,Grandmother,59,F,0,5,2,1,0,0,0,0,2,1
HH942,1,1,Grandmother,60,F,1, , , , , , , , , 
HH942,2,1,Sister,14,F,1, , , , , , , , , 
HH943,1,1,Mother,35,F,1,5,2,1,0,0,0,0,3,3
HH943,2,1,Brother,13,M,0,5,2,1,0,0,0,0,3,3
HH943,3,1,Brother,11,M,0,5,2,1,0,0,0,0,3,3
HH944,1,1,Son,11,M,0,5,2,1,0,0,1,0,3,3
HH945,1,1,Sister,23,F,0,5,2,1,0,0,0,0,3,3
HH945,2,1,Grandmother,60,F,0,5,2,1,0,0,0,0,3,3
HH945,3,1,Grandfather,72,M,0,5,2,1,0,0,0,0,3,3
HH945,4,1,Aunt,27,F,0,5,2,1,0,0,0,0,3,3
HH945,5,1,Niece,2,F,0,5,2,1,0,0,0,0,3,3
HH946,1,1,Mother,30,F,1, , , , , , , , , 
HH946,2,1,Father,35,M,1, , , , , , , , , 
HH946,3,1,Sister,13,F,0, , , , , , , , , 
HH946,4,1,Brother,8,M,0, , , , , , , , , 
HH946,5,1,Grandfather,65,M,0, , , , , , , , , 
HH946,6,1,Sister,3,F,0, , , , , , , , , 
HH947,1,1,Mother,24,F,1, , , , , , , , , 
HH947,2,1,Father,29,M,1, , , , , , , , , 
HH948,1,1,Daughter,19,F,1,5,2,1,0,0,0,0,3,3
HH948,2,1,Son,15,M,0,5,2,1,0,0,0,0,3,3
HH948,3,1,Grandchild,14,F,0,5,2,1,0,0,0,0,3,3
HH949,1,1,Grandfather,47,M,1,3,2,1,0,0,0,0,3,3
HH949,2,1,Grandfather,52,M,1,3,2,1,0,0,0,0,3,3
HH949,3,1,Sister,3,F,1,3,2,1,0,0,0,0,3,3
HH949,4,1,Aunt,8,F,1,3,2,1,0,0,0,0,3,3
HH949,5,1,Uncle,13,M,0,3,2,1,0,0,0,0,3,3
HH949,6,1,Uncle,19,M,0,3,2,1,0,0,0,0,3,3
HH950,1,1,Husband,60,M,1,6,3,1,0,0,0,0,3,3
HH950,2,1,Son,17,M,0,6,3,1,0,0,0,0,3,3
HH950,3,1,Son,12,M,0,6,3,1,0,0,0,0,3,3
HH950,4,1,Daughter,5,F,0,6,3,1,0,0,0,0,3,3
HH951,1,1,Grandfather,62,M,0,6,3,1,0,0,1,1,3,3
HH951,2,1,Husband,27,M,1,6,3,1,0,0,1,1,3,3
HH951,3,1,Daughter,3,F,1,6,3,1,0,0,1,1,3,3
HH952,1,1,Grandmother,60,F,1, , , , , , , , , 
HH952,2,1,Uncle,19,M,0, , , , , , , , , 
HH952,3,1,Aunt,15,F,0, , , , , , , , , 
HH953,1,1,Nephew,11,M,0,5,2,1,0,0,0,0,3,3
HH953,2,1,Nephew,8,M,0,5,2,1,0,0,0,0,3,3
HH953,3,1,Niece,6,F,1,5,2,1,0,0,0,0,3,3
HH953,4,1,Niece,5,F,1,5,2,1,0,0,0,0,3,3
HH953,5,1,Father,71,M,0,5,2,1,0,0,0,0,3,3
HH954,1,1,Nephew,12,M,0,5,2,1,0,0,1,0,3,3
HH954,2,1,Niece,4,F,1,5,2,1,0,0,1,0,3,3
HH954,3,1,Not related,23,M,0,5,2,1,0,0,1,0,3,3
HH955,1,1,Mother,32,F,1,5,2,1,0,0,1,0,3,3
HH955,2,1,Brother,9,M,1,5,2,1,0,0,1,0,3,3
HH955,3,1,Sister,13,F,1,5,2,1,0,0,1,0,3,3
HH955,4,1,Sister,11,F,1,5,2,1,0,0,1,0,3,3
HH955,5,1,Grandmother,54,F,0,5,2,1,0,0,1,0,3,3
HH955,6,1,Grandfather,57,M,0,5,2,1,0,0,1,0,3,3
HH955,7,1,Aunt,16,F,1,5,2,1,0,0,1,0,3,3
HH956,1,1,Husband,39,M,1,5,3,1,0,0,0,0,3,1
HH956,2,1,Brother,25,M,0,5,3,1,0,0,0,0,3,1
HH956,3,1,Daughter,13,F,0,5,3,1,0,0,0,0,3,1
HH956,4,1,Daughter,10,F,0,5,3,1,0,0,0,0,3,1
HH956,5,1,Son,6,M,0,5,3,1,0,0,0,0,3,1
HH956,6,1,Daughter,1,F,1,5,3,1,0,0,0,0,3,1
HH957,1,1,Grandmother,80,F,0,4,2,1,1,1,1,1,3,3
HH957,2,1,Grandmother,55,F,1,4,2,1,1,1,1,1,3,3
HH957,3,1,Cousin,14,F,1,4,2,1,1,1,1,1,3,3
HH957,4,1,Cousin,13,F,1,4,2,1,1,1,1,1,3,3
HH957,5,1,Sister,13,F,1,4,2,1,1,1,1,1,3,3
HH957,6,1,Brother,14,M,0,4,2,1,1,1,1,1,3,3
HH957,7,1,Grandmother,63,F,0,4,2,1,1,1,1,1,3,3
HH957,8,1,Brother,8,M,0,4,2,1,1,1,1,1,3,3
HH957,9,1,Sister,23,F,1,4,2,1,1,1,1,1,3,3
HH957,10,1,Brother,22,M,0,4,2,1,1,1,1,1,3,3
HH957,11,1,Sister,3,F,1,4,2,1,1,1,1,1,3,3
HH957,12,1,Mother,25,F,1,4,2,1,1,1,1,1,3,3
HH957,13,1,Father,29,M,1,4,2,1,1,1,1,1,3,3
HH958,1,1,Mother,68,F,0,5,2,1,0,0,0,0,3,3
HH958,2,1,Son,13,M,0,5,2,1,0,0,0,0,3,3
HH958,3,1,Daughter,11,F,0,5,2,1,0,0,0,0,3,3
HH958,4,1,Daughter,9,F,0,5,2,1,0,0,0,0,3,3
HH958,5,1,Daughter,7,F,0,5,2,1,0,0,0,0,3,3
HH959,1,1,Mother,70,F,0,4,2,1,1,0,1,1,3,3
HH959,2,1,Daughter,7,F,0,4,2,1,1,0,1,1,3,3
HH960,1,1,Aunt,35,F,0,5,3,1,0,0,0,0,3,3
HH960,2,1,Other relative,40,M,0,5,3,1,0,0,0,0,3,3
HH960,3,1,Cousin,9,F,1,5,3,1,0,0,0,0,3,3
HH960,4,1,Cousin,7,F,1,5,3,1,0,0,0,0,3,3
HH961,1,1,Mother,32,F,1,5,2,1,0,0,0,0,3,3
HH961,2,1,Father,45,M,1,5,2,1,0,0,0,0,3,3
HH961,3,1,Sister,8,F,0,5,2,1,0,0,0,0,3,3
HH961,4,1,Sister,5,F,0,5,2,1,0,0,0,0,3,3
HH962,1,1,Father,40,M,0,4,2,1,0,0,0,0,2,3
HH962,2,1,Mother,35,F,0,4,2,1,0,0,0,0,2,3
HH962,3,1,Sister,13,F,1,4,2,1,0,0,0,0,2,3
HH963,1,1,Mother,34,F,1, , , , , , , , , 
HH963,2,1,Sister,11,F,1, , , , , , , , , 
HH963,3,1,Sister,3,F,1, , , , , , , , , 
HH963,4,1,Brother,8,M,1, , , , , , , , , 
HH964,1,1,Grandfather,78,M,0,6,2,1,0,0,0,0,3,3
HH964,2,1,Grandmother,72,F,0,6,2,1,0,0,0,0,3,3
HH965,1,1,Uncle,52,M,1,5,2,1,0,0,1,0,3,3
HH965,2,1,Aunt,52,F,1,5,2,1,0,0,1,0,3,3
HH965,3,1,Cousin,19,F,0,5,2,1,0,0,1,0,3,3
HH965,4,1,Cousin,13,M,0,5,2,1,0,0,1,0,3,3
HH966,1,1,Not related,17,M,0,5,2,1,0,0,0,0,3,3
HH966,2,1,Uncle,12,M,0,5,2,1,0,0,0,0,3,3
HH966,3,1,Sister,21,F,0,5,2,1,0,0,0,0,3,3
HH966,4,1,Uncle,16,M,1,5,2,1,0,0,0,0,3,3
HH966,5,1,Uncle,7,M,0,5,2,1,0,0,0,0,3,3
HH967,1,1,Mother,46,F,0,4,2,1,0,0,0,0,3,3
HH967,2,1,Father,45,M,0,4,2,1,0,0,0,0,3,3
HH967,3,1,Sister,21,F,0,4,2,1,0,0,0,0,3,3
HH967,4,1,Brother,8,M,1,4,2,1,0,0,0,0,3,3
HH967,5,1,Brother,0,M,1,4,2,1,0,0,0,0,3,3
HH967,6,1,Sister,14,F,0,4,2,1,0,0,0,0,3,3
HH968,1,1,Husband,40,M,1,5,2,2,0,0,0,0,3,3
HH970,1,1,Mother,38,F,1, , , , , , , , , 
HH970,2,1,Father,74,M,1, , , , , , , , , 
HH970,3,1,Brother,11,M,1, , , , , , , , , 
HH971,1,1,Mother,33,F,1, , , , , , , , , 
HH971,2,1,Sister,10,F,0, , , , , , , , , 
HH971,3,1,Brother,8,M,0, , , , , , , , , 
HH971,4,1,Father,41,M,1, , , , , , , , , 
HH972,1,1,Father,30,M,1,5,2,2,0,0,0,0,2,1
HH972,2,1,Mother,27,F,1,5,2,2,0,0,0,0,2,1
HH973,1,1,Mother,21,F,1,5,2,1,0,0,1,0,3,3
HH973,2,1,Father,25,M,1,5,2,1,0,0,1,0,3,3
HH974,1,1,Son,9,M,0,5,2,1,0,0,1,0,2,1
HH974,2,1,Daughter,6,F,1,5,2,1,0,0,1,0,2,1
HH975,1,1,Aunt,69,F,1,5,2,1,0,0,0,0,3,3
HH976,1,1,Mother,25,F,1,5,2,2,0,0,0,0,2,1
HH976,2,1,Father,28,M,1,5,2,2,0,0,0,0,2,1
HH976,3,1,Brother,8,M,1,5,2,2,0,0,0,0,2,1
HH976,4,1,Sister,5,F,1,5,2,2,0,0,0,0,2,1
HH977,1,1,Uncle,21,M,0,5,2,1,0,0,1,0,3,3
HH977,2,1,Uncle,10,M,0,5,2,1,0,0,1,0,3,3
HH977,3,1,Sister,12,F,1,5,2,1,0,0,1,0,3,3
HH977,4,1,Grandmother,71,F,0,5,2,1,0,0,1,0,3,3
HH978,1,1,Grandfather,68,M,0,10,2,1,0,0,1,0,3,3
HH978,2,1,Grandmother,60,F,0,10,2,1,0,0,1,0,3,3
HH978,3,1,Brother,13,M,1,10,2,1,0,0,1,0,3,3
HH978,4,1,Sister,14,F,0,10,2,1,0,0,1,0,3,3
HH978,5,1,Brother,8,M,1,10,2,1,0,0,1,0,3,3
HH979,1,1,Not related,19,M,0, , , , , , , , , 
HH980,1,1,Wife,33,F,1,5,2,1,0,0,0,0,3,3
HH981,1,1,Father,34,M,1,5,2,2,0,0,1,0,2,1
HH981,2,1,Mother,26,F,1,5,2,2,0,0,1,0,2,1
HH981,3,1,Brother,4,M,1,5,2,2,0,0,1,0,2,1
HH981,4,1,Aunt,12,F,0,5,2,2,0,0,1,0,2,1
HH982,1,1,Mother,33,F,1, , , , , , , , , 
HH982,2,1,Brother,18,M,0, , , , , , , , , 
HH982,3,1,Brother,13,M,0, , , , , , , , , 
HH982,4,1,Brother,9,M,0, , , , , , , , , 
HH982,5,1,Father,56,M,1, , , , , , , , , 
HH983,1,1,Grandmother,51,F,1,5,3,1,0,0,0,0,3,3
HH983,2,1,Sister,7,F,1,5,3,1,0,0,0,0,3,3
HH983,3,1,Grandmother,70,F,1,5,3,1,0,0,0,0,3,3
HH983,4,1,Mother,50,F,0,5,3,1,0,0,0,0,3,3
HH983,5,1,Sister,12,F,1,5,3,1,0,0,0,0,3,3
HH983,6,1,Brother,13,M,1,5,3,1,0,0,0,0,3,3
HH983,7,1,Niece,9,F,1,5,3,1,0,0,0,0,3,3
HH983,8,1,Nephew,4,M,0,5,3,1,0,0,0,0,3,3
HH983,9,1,not related,16,M,0,5,3,1,0,0,0,0,3,3
HH984,1,1,Aunt,65,F,1,5,2,1,0,0,1,0,3,3
HH984,2,1,Brother,19,M,0,5,2,1,0,0,1,0,3,3
HH985,1,1,Father,33,M,1,5,2,1,1,0,1,0,3,3
HH985,2,1,Mother,30,F,1,5,2,1,1,0,1,0,3,3
HH985,3,1,Brother,10,M,0,5,2,1,1,0,1,0,3,3
HH985,4,1,Cousin,14,F,0,5,2,1,1,0,1,0,3,3
HH986,1,1,Not related,17,M,0,5,5, ,0,0,0,0,3,3
HH986,2,1,Not related,13,M,0,5,5, ,0,0,0,0,3,3
HH986,3,1,Other relative,21,F,0,5,5, ,0,0,0,0,3,3
HH986,4,1,Other relative,17,F,0,5,5, ,0,0,0,0,3,3
HH986,5,1,Not related,16,M,0,5,5, ,0,0,0,0,3,3
HH987,1,1,Mother,52,F,1,6,2,1,0,0,0,0,3,3
HH987,2,1,Grandmother,81,F,1,6,2,1,0,0,0,0,3,3
HH987,3,1,Brother,20,M,0,6,2,1,0,0,0,0,3,3
HH988,1,1,Sister,13,F,0, , , , , , , , , 
HH988,2,1,Grandmother,79,F,0, , , , , , , , , 
HH989,1,1,Grandchild,14,F,1, , , , , , , , , 
HH990,1,1,Mother,41,F,1,4,2,1,0,0,0,0,3,3
HH990,2,1,Sister,15,F,1,4,2,1,0,0,0,0,3,3
HH991,1,1,Grandfather,65,M,0,5,3,1,0,0,0,0,3,3
HH991,2,1,Aunt,26,F,1,5,3,1,0,0,0,0,3,3
HH991,3,1,Uncle,20,M,0,5,3,1,0,0,0,0,3,3
HH991,4,1,Brother,7,M,1,5,3,1,0,0,0,0,3,3
HH991,5,1,Sister,2,F,1,5,3,1,0,0,0,0,3,3
HH991,6,1,Brother,3,M,1,5,3,1,0,0,0,0,3,3
HH992,1,1,Mother-in-law,31,F,1,5,2,1,0,1,1,0,3,3
HH992,2,1,Grandmother,52,F,0,5,2,1,0,1,1,0,3,3
HH992,3,1,Grandfather,60,M,0,5,2,1,0,1,1,0,3,3
HH992,4,1,Mother-in-law,13,F,1,5,2,1,0,1,1,0,3,3
HH992,5,1,Brother,7,M,1,5,2,1,0,1,1,0,3,3
HH992,6,1,Brother,6,M,1,5,2,1,0,1,1,0,3,3
HH992,7,1,Brother,4,M,1,5,2,1,0,1,1,0,3,3
HH993,1,1,Wife,65,F,1,5,2,1,0,0,0,0,3,3
HH993,2,1,Not related,21,M,0,5,2,1,0,0,0,0,3,3
HH993,3,1,Niece,3,F,1,5,2,1,0,0,0,0,3,3
HH994,1,1,Grandchild,4,F,1,4,2,1,0,0,1,0,3,3
HH994,2,1,Son,25,M,0,4,2,1,0,0,1,0,3,3
HH994,3,1,Not related,18,M,0,4,2,1,0,0,1,0,3,3
HH995,1,1,Father,61,M,0, , , , , , , , , 
HH995,2,1,Mother,53,F,0, , , , , , , , , 
HH995,3,1,Wife,22,F,1, , , , , , , , , 
HH996,1,1,Grandmother,83,F,1,4,2,1,0,0,0,0,3,3
HH996,2,1,Brother,12,M,0,4,2,1,0,0,0,0,3,3
HH996,3,1,Uncle,15,M,0,4,2,1,0,0,0,0,3,3
HH997,1,1,Husband,53,M,1,5,2,1,0,0,0,0,3,3
HH997,2,1,Grandchild,7,F,1,5,2,1,0,0,0,0,3,3
HH997,3,1,Grandchild,25,M,0,5,2,1,0,0,0,0,3,3
HH998,1,1,Father,30,M,1,6,3,2,0,0,1,0,3,3
HH998,2,1,Mother,27,F,1,6,3,2,0,0,1,0,3,3
HH998,3,1,Sister,4,F,1,6,3,2,0,0,1,0,3,3
HH999,1,1,Father,34,M,0,5,2,2,0,0,1,0,3,3
HH999,2,1,Mother,30,F,0,5,2,2,0,0,1,0,3,3
HH999,3,1,Brother,8,M,1,5,2,2,0,0,1,0,3,3
HH999,4,1,Brother,3,M,1,5,2,2,0,0,1,0,3,3
HH1000,1,1,Grandmother,61,F,1,5,2,1,0,0,0,0,3,3
HH1000,2,1,Niece,20,F,0,5,2,1,0,0,0,0,3,3
HH1000,3,1,Nephew,7,M,0,5,2,1,0,0,0,0,3,3
HH1001,1,1,Mother,29,F,1, , , , , , , , , 
HH1001,2,1,Father,31,M,1, , , , , , , , , 
HH1001,3,1,Sister,2,F,1, , , , , , , , , 
HH1002,1,1,Grandmother,55,F,0,5,2,1,0,0,0,0,2,3
HH1002,2,1,Cousin,11,M,1,5,2,1,0,0,0,0,2,3
HH1002,3,1,Cousin,8,F,0,5,2,1,0,0,0,0,2,3
HH1002,4,1,Aunt,15,F,0,5,2,1,0,0,0,0,2,3
HH1003,1,1,Mother,44,F,0,5,2,1,0,0,0,0,3,3
HH1003,2,1,Grandmother,71,F,0,5,2,1,0,0,0,0,3,3
HH1003,3,1,Not related,20,M,1,5,2,1,0,0,0,0,3,3
HH1004,1,1,Brother,10,M,0,10,2,1,0,0,0,0,2,3
HH1004,2,1,Brother,7,M,0,10,2,1,0,0,0,0,2,3
HH1004,3,1,Sister,15,F,1,10,2,1,0,0,0,0,2,3
HH1004,4,1,Grandmother,59,F,0,10,2,1,0,0,0,0,2,3
HH1004,5,1,Mother,37,F,1,10,2,1,0,0,0,0,2,3
HH1005,1,1,Mother,47,F,0,5,5, ,0,0,0,0,3,1
HH1005,2,1,Brother,14,M,1,5,5, ,0,0,0,0,3,1
HH1006,1,1,Father,44,M,1,5,3,1,0,0,1,0,3,3
HH1006,2,1,Mother,38,F,1,5,3,1,0,0,1,0,3,3
HH1006,3,1,Brother,17,M,0,5,3,1,0,0,1,0,3,3
HH1006,4,1,Brother,13,M,0,5,3,1,0,0,1,0,3,3
HH1006,5,1,Brother,9,M,0,5,3,1,0,0,1,0,3,3
HH1008,1,1,Daughter,6,F,1,6,2,1,0,0,0,0,3,1
HH1008,2,1,Daughter,1,F,1,6,2,1,0,0,0,0,3,1
HH1008,3,1,Husband,28,M,1,6,2,1,0,0,0,0,3,1
HH1008,4,1,Grandmother,67,F,0,6,2,1,0,0,0,0,3,1
HH1009,1,1,Wife,50,F,1,5,2,1,0,0,0,0,3,3
HH1009,2,1,Grandchild,1,F,1,5,2,1,0,0,0,0,3,3
HH1009,3,1,Daughter,19,F,0,5,2,1,0,0,0,0,3,3
HH1009,4,1,Son,27,M,0,5,2,1,0,0,0,0,3,3
HH1010,1,1,Mother,47,F,0,5,2,1,1,0,1,1,3,3
HH1010,2,1,Sister,11,F,1,5,2,1,1,0,1,1,3,3
HH1010,3,1,Nephew,6,M,0,5,2,1,1,0,1,1,3,3
HH1010,4,1,Niece,12,F,1,5,2,1,1,0,1,1,3,3
HH1011,1,1,Grandchild,13,F,1,5,2,1,0,0,0,0,3,3
HH1011,2,1,Grandchild,7,M,1,5,2,1,0,0,0,0,3,3
HH1012,1,1,Mother,30,F,1,5,2,1,0,0,0,0,2,1
HH1012,2,1,Niece,7,F,1,5,2,1,0,0,0,0,2,1
HH1012,3,1,Father,30,M,1,5,2,1,0,0,0,0,2,1
HH1012,4,1,Niece,9,F,1,5,2,1,0,0,0,0,2,1
HH1013,1,1,Father,36,M,0,5,2,2,0,0,0,0,2,1
HH1013,2,1,Mother,33,F,1,5,2,2,0,0,0,0,2,1
HH1013,3,1,Brother,11,M,0,5,2,2,0,0,0,0,2,1
HH1014,1,1,Aunt,65,F,0,5,2,1,0,0,1,0,3,3
HH1015,1,1,Grandmother,62,F,0,5,2,2,0,0,0,0,2,1
