hh_id,hhline,hh_member_id,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH662,9,HH662_9,1,Father,22,M,1,5,2,1,0,0,1,0,3,3
HH662,10,HH662_10,1,Grandmother,38,F,0,5,2,1,0,0,1,0,3,3
HH662,11,HH662_11,1,Aunt,14,F,0,5,2,1,0,0,1,0,3,3
HH662,12,HH662_12,1,Uncle,14,M,0,5,2,1,0,0,1,0,3,3
HH662,13,HH662_13,1,Uncle,9,M,0,5,2,1,0,0,1,0,3,3
HH662,14,HH662_14,1,Uncle,14,M,0,5,2,1,0,0,1,0,3,3
HH662,15,HH662_15,1,Uncle,17,M,0,5,2,1,0,0,1,0,3,3
HH663,1,HH663_1,1,Aunt,56,F,1,5,2,1,0,0,0,0,3,3
HH663,2,HH663_2,1,Grandmother,85,F,1,5,2,1,0,0,0,0,3,3
HH664,1,HH664_1,1,Daughter-in-law,24,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH664,2,HH664_2,1,Grandchild,24,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH664,3,HH664_3,1,Grandchild,21,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH664,4,HH664_4,1,Grandchild,19,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH664,5,HH664_5,1,Grandchild,13,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH665,1,HH665_1,1,Grandmother,53,F,0,5,2,1,0,0,1,0,3,3
HH665,2,HH665_2,1,Niece,2,F,0,5,2,1,0,0,1,0,3,3
HH665,3,HH665_3,1,Sister,10,F,0,5,2,1,0,0,1,0,3,3
HH665,4,HH665_4,1,Sister,7,F,0,5,2,1,0,0,1,0,3,3
HH666,1,HH666_1,1,Grandmother,96,F,0,4,2,2,0,0,0,0,3,3
HH667,1,HH667_1,1,Wife,56,F,1,3,2,2,0,0,0,0,3,3
HH667,2,HH667_2,1,Grandchild,2,F,0,3,2,2,0,0,0,0,3,3
HH667,3,HH667_3,1,Not related,14,F,0,3,2,2,0,0,0,0,3,3
HH667,4,HH667_4,1,Daughter,31,F,0,3,2,2,0,0,0,0,3,3
HH668,1,HH668_1,1,Grandfather,52,M,0,5,2,1,0,0,1,1,3,3
HH668,2,HH668_2,1,Grandmother,47,F,0,5,2,1,0,0,1,1,3,3
HH668,3,HH668_3,1,Uncle,21,M,0,5,2,1,0,0,1,1,3,3
HH668,4,HH668_4,1,Aunt,12,F,1,5,2,1,0,0,1,1,3,3
HH668,5,HH668_5,1,Aunt,9,F,1,5,2,1,0,0,1,1,3,3
HH668,6,HH668_6,1,Aunt,6,F,1,5,2,1,0,0,1,1,3,3
HH669,1,HH669_1,1,Grandfather,89,M,0,5,3,1,0,0,0,0,3,3
HH669,2,HH669_2,1,Grandmother,73,F,0,5,3,1,0,0,0,0,3,3
HH669,3,HH669_3,1,Uncle,40,M,0,5,3,1,0,0,0,0,3,3
HH669,4,HH669_4,1,Brother,16,M,0,5,3,1,0,0,0,0,3,3
HH670,1,HH670_1,1,Aunt,55,F,0,5,2,1,0,0,1,1,3,3
HH670,2,HH670_2,1,Son,15,M,0,5,2,1,0,0,1,1,3,3
HH670,3,HH670_3,1,Son,21,M,0,5,2,1,0,0,1,1,3,3
HH671,1,HH671_1,1,Husband,69,M,1,5,2,1,0,0,0,0,2,1
HH671,2,HH671_2,1,Son,27,M,0,5,2,1,0,0,0,0,2,1
HH671,3,HH671_3,1,Grandchild,16,F,0,5,2,1,0,0,0,0,2,1
HH671,4,HH671_4,1,Grandchild,10,M,0,5,2,1,0,0,0,0,2,1
HH672,1,HH672_1,1,Aunt,44,F,1,5,3,1,0,0,0,0,3,1
HH672,2,HH672_2,1,Sister,20,F,1,5,3,1,0,0,0,0,3,1
HH672,3,HH672_3,1,Brother,4,M,1,5,3,1,0,0,0,0,3,1
HH672,4,HH672_4,1,Brother,32,M,0,5,3,1,0,0,0,0,3,1
HH672,5,HH672_5,1,Father,33,M,0,5,3,1,0,0,0,0,3,1
HH672,6,HH672_6,1,Mother,29,F,0,5,3,1,0,0,0,0,3,1
HH672,7,HH672_7,1,Brother,24,M,0,5,3,1,0,0,0,0,3,1
HH672,8,HH672_8,1,Aunt,20,F,0,5,3,1,0,0,0,0,3,1
HH673,1,HH673_1,1,Daughter,44,F,0,3,2,1,0,0,0,0,3,3
HH673,2,HH673_2,1,Grandchild,21,F,1,3,2,1,0,0,0,0,3,3
HH673,3,HH673_3,1,Grandchild,9,M,1,3,2,1,0,0,0,0,3,3
HH673,4,HH673_4,1,Grandchild,17,F,1,3,2,1,0,0,0,0,3,3
HH673,5,HH673_5,1,Grandchild,12,F,1,3,2,1,0,0,0,0,3,3
HH674,1,HH674_1,1,Mother,62,F,1,4,2,1,0,0,1,1,3,3
HH674,2,HH674_2,1,Brother,20,M,0,4,2,1,0,0,1,1,3,3
HH674,3,HH674_3,1,Daughter,9,F,1,4,2,1,0,0,1,1,3,3
HH674,4,HH674_4,1,Daughter,12,F,1,4,2,1,0,0,1,1,3,3
HH675,1,HH675_1,1,Mother,61,F,0,5,2,1,0,0,1,0,3,3
HH675,2,HH675_2,1,Brother,22,M,0,5,2,1,0,0,1,0,3,3
HH675,3,HH675_3,1,Brother,7,M,0,5,2,1,0,0,1,0,3,3
HH676,1,HH676_1,1,Mother,80,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH676,2,HH676_2,1,Not related,20,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH677,1,HH677_1,1,Husband,32,M,1,5,2,1,0,0,1,1,3,3
HH677,2,HH677_2,1,Son,11,M,1,5,2,1,0,0,1,1,3,3
HH677,3,HH677_3,1,Daughter,6,F,1,5,2,1,0,0,1,1,3,3
HH677,4,HH677_4,1,Daughter,4,F,1,5,2,1,0,0,1,1,3,3
HH677,5,HH677_5,1,Son,2,M,1,5,2,1,0,0,1,1,3,3
HH678,1,HH678_1,1,Grandmother,58,F,1,5,2,1,0,0,0,0,3,3
HH678,2,HH678_2,1,Brother,3,M,0,5,2,1,0,0,0,0,3,3
HH679,1,HH679_1,1,Son,21,M,0,10,2,1,0,0,0,0,3,3
HH679,2,HH679_2,1,Son,24,M,0,10,2,1,0,0,0,0,3,3
HH679,3,HH679_3,1,Daughter-in-law,20,F,0,10,2,1,0,0,0,0,3,3
HH679,4,HH679_4,1,Grandchild,1,F,0,10,2,1,0,0,0,0,3,3
HH680,1,HH680_1,1,Daughter,16,F,0,5,2,1,0,0,0,0,3,3
HH680,2,HH680_2,1,Daughter,5,F,1,5,2,1,0,0,0,0,3,3
HH680,3,HH680_3,1,Grandchild,6,F,0,5,2,1,0,0,0,0,3,3
HH681,1,HH681_1,1,Mother,51,F,0,5,2,1,0,0,1,1,3,3
HH681,2,HH681_2,1,Sister,32,F,0,5,2,1,0,0,1,1,3,3
HH681,3,HH681_3,1,Cousin,3,M,0,5,2,1,0,0,1,1,3,3
HH681,4,HH681_4,1,Cousin,2,F,0,5,2,1,0,0,1,1,3,3
HH682,1,HH682_1,1,Aunt,55,F,1,5,2,1,0,0,0,0,3,3
HH682,2,HH682_2,1,Uncle,26,M,0,5,2,1,0,0,0,0,3,3
HH682,3,HH682_3,1,Uncle,17,M,0,5,2,1,0,0,0,0,3,3
HH683,1,HH683_1,1,Father,67,M,0,5,2,1,1,0,1,1,3,3
HH683,2,HH683_2,1,Mother,61,F,0,5,2,1,1,0,1,1,3,3
HH683,3,HH683_3,1,Uncle,10,M,0,5,2,1,1,0,1,1,3,3
HH683,4,HH683_4,1,Uncle,3,M,0,5,2,1,1,0,1,1,3,3
HH684,1,HH684_1,1,Grandmother,57,F,0,5,2,1,0,0,1,0,3,3
HH684,2,HH684_2,1,Grandfather,63,M,0,5,2,1,0,0,1,0,3,3
HH684,3,HH684_3,1,Aunt,54,F,0,5,2,1,0,0,1,0,3,3
HH684,4,HH684_4,1,Aunt,18,F,0,5,2,1,0,0,1,0,3,3
HH684,5,HH684_5,1,Brother,32,M,1,5,2,1,0,0,1,0,3,3
HH684,6,HH684_6,1,Sister,15,F,0,5,2,1,0,0,1,0,3,3
HH685,1,HH685_1,1,Grandmother,NA,F,0,6,2,1,0,0,1,0,3,3
HH686,1,HH686_1,1,Grandchild,12,M,0,4,3,1,0,0,0,0,3,3
HH686,2,HH686_2,1,Grandchild,13,F,0,4,3,1,0,0,0,0,3,3
HH686,3,HH686_3,1,Grandchild,9,M,0,4,3,1,0,0,0,0,3,3
HH687,1,HH687_1,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH687,2,HH687_2,1,Sister,15,F,0,5,2,1,0,0,0,0,3,3
HH687,3,HH687_3,1,Sister,15,F,0,5,2,1,0,0,0,0,3,3
HH688,1,HH688_1,1,Son,37,M,0,5,2,1,0,0,1,0,3,3
HH688,2,HH688_2,1,Husband,84,M,1,5,2,1,0,0,1,0,3,3
HH688,3,HH688_3,1,Cousin,11,M,0,5,2,1,0,0,1,0,3,3
HH688,4,HH688_4,1,Cousin,5,M,0,5,2,1,0,0,1,0,3,3
HH689,1,HH689_1,1,Sister,5,F,0,5,2,1,0,0,0,0,3,3
HH689,2,HH689_2,1,Uncle,9,M,0,5,2,1,0,0,0,0,3,3
HH689,3,HH689_3,1,Grandmother,56,F,0,5,2,1,0,0,0,0,3,3
HH690,1,HH690_1,1,Father,64,M,1,4,2,1,1,1,1,1,3,3
HH690,2,HH690_2,1,Daughter,18,F,0,4,2,1,1,1,1,1,3,3
HH690,3,HH690_3,1,Daughter,19,F,0,4,2,1,1,1,1,1,3,3
HH690,4,HH690_4,1,Son,15,M,0,4,2,1,1,1,1,1,3,3
HH691,1,HH691_1,1,Grandmother,68,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,2,HH691_2,1,Aunt,36,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,3,HH691_3,1,Uncle,38,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,4,HH691_4,1,Cousin,4,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,5,HH691_5,1,Cousin,3,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,6,HH691_6,1,Brother,10,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,7,HH691_7,1,Cousin,2,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,8,HH691_8,1,Grandmother,54,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,9,HH691_9,1,Aunt,14,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH691,10,HH691_10,1,Cousin,4,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH692,1,HH692_1,1,Father,32,M,1,4,2,1,0,0,1,1,3,3
HH692,2,HH692_2,1,Mother,46,F,1,4,2,1,0,0,1,1,3,3
HH693,1,HH693_1,1,Grandfather,59,M,0,5,2,1,0,0,0,0,3,3
HH693,2,HH693_2,1,Grandmother,59,F,0,5,2,1,0,0,0,0,3,3
HH693,3,HH693_3,1,Uncle,15,M,0,5,2,1,0,0,0,0,3,3
HH693,4,HH693_4,1,Uncle,11,M,0,5,2,1,0,0,0,0,3,3
HH694,1,HH694_1,1,Grandfather,60,M,0,5,2,1,0,0,1,0,3,3
HH694,2,HH694_2,1,Grandmother,54,F,0,5,2,1,0,0,1,0,3,3
HH694,3,HH694_3,1,Sister,12,F,1,5,2,1,0,0,1,0,3,3
HH694,4,HH694_4,1,Niece,6,F,1,5,2,1,0,0,1,0,3,3
HH695,1,HH695_1,1,Father,65,M,0,5,2,1,1,0,1,0,3,3
HH695,2,HH695_2,1,Nephew,18,M,1,5,2,1,1,0,1,0,3,3
HH696,1,HH696_1,1,Grandchild,20,F,0,5,2,1,1,0,1,1,3,3
HH696,2,HH696_2,1,Not related,17,F,0,5,2,1,1,0,1,1,3,3
HH697,1,HH697_1,1,Father,57,M,0,5,2,1,0,0,0,0,3,3
HH697,2,HH697_2,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH697,3,HH697_3,1,Brother,20,M,0,5,2,1,0,0,0,0,3,3
HH697,4,HH697_4,1,Cousin,18,F,0,5,2,1,0,0,0,0,3,3
HH698,1,HH698_1,1,Sister,51,F,0,5,2,1,0,0,1,0,3,3
HH698,2,HH698_2,1,Grandchild,2,F,1,5,2,1,0,0,1,0,3,3
HH698,3,HH698_3,1,Daughter,21,F,0,5,2,1,0,0,1,0,3,3
HH698,4,HH698_4,1,Grandchild,1,F,0,5,2,1,0,0,1,0,3,3
HH698,5,HH698_5,1,Son,13,M,0,5,2,1,0,0,1,0,3,3
HH699,1,HH699_1,1,Grandchild,15,F,0,5,2,2,0,0,0,0,3,3
HH699,2,HH699_2,1,Grandchild,11,M,0,5,2,2,0,0,0,0,3,3
HH699,3,HH699_3,1,Grandchild,3,F,1,5,2,2,0,0,0,0,3,3
HH700,1,HH700_1,1,Husband,32,M,1,5,2,1,1,1,1,1,3,3
HH700,2,HH700_2,1,Daughter,2,F,1,5,2,1,1,1,1,1,3,3
HH701,1,HH701_1,1,Daughter,20,F,0,5,2,1,1,1,0,1,3,3
HH702,1,HH702_1,1,Mother,65,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH703,1,HH703_1,1,Mother,37,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH703,2,HH703_2,1,Brother,7,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH703,3,HH703_3,1,Brother,3,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH704,1,HH704_1,1,Mother,28,F,1,6,3,1,0,0,0,1,3,3
HH704,2,HH704_2,1,Sister,6,F,1,6,3,1,0,0,0,1,3,3
HH705,1,HH705_1,1,Grandmother,65,F,1,5,2,1,0,0,0,0,3,3
HH705,2,HH705_2,1,Sister,2,F,1,5,2,1,0,0,0,0,3,3
HH705,3,HH705_3,1,Uncle,4,M,1,5,2,1,0,0,0,0,3,3
HH705,4,HH705_4,1,Uncle,10,M,1,5,2,1,0,0,0,0,3,3
HH705,5,HH705_5,1,Aunt,29,F,0,5,2,1,0,0,0,0,3,3
HH706,1,HH706_1,1,Grandmother,65,F,0,5,2,1,0,0,0,0,3,3
HH706,2,HH706_2,1,Grandfather,73,M,0,5,2,1,0,0,0,0,3,3
HH706,3,HH706_3,1,Father,34,M,0,5,2,1,0,0,0,0,3,3
HH706,4,HH706_4,1,Mother,31,F,0,5,2,1,0,0,0,0,3,3
HH706,5,HH706_5,1,Brother,7,M,1,5,2,1,0,0,0,0,3,3
HH706,6,HH706_6,1,Sister,0,F,0,5,2,1,0,0,0,0,3,3
HH707,1,HH707_1,1,Mother,31,F,0,6,2,1,0,0,1,1,3,3
HH707,2,HH707_2,1,Stepfather,38,M,0,6,2,1,0,0,1,1,3,3
HH707,3,HH707_3,1,Sister,12,F,1,6,2,1,0,0,1,1,3,3
HH707,4,HH707_4,1,Cousin,15,M,0,6,2,1,0,0,1,1,3,3
HH707,5,HH707_5,1,Brother,10,M,0,6,2,1,0,0,1,1,3,3
HH708,1,HH708_1,1,Mother,27,F,1,5,2,1,0,0,1,0,3,3
HH708,2,HH708_2,1,Sister,7,F,1,5,2,1,0,0,1,0,3,3
HH709,1,HH709_1,1,Not related,17,M,0,5,2,1,0,0,0,0,3,3
HH709,2,HH709_2,1,Father,64,M,0,5,2,1,0,0,0,0,3,3
HH709,3,HH709_3,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH709,4,HH709_4,1,Son,4,M,1,5,2,1,0,0,0,0,3,3
HH709,5,HH709_5,1,Daughter,2,F,1,5,2,1,0,0,0,0,3,3
HH709,6,HH709_6,1,Husband,36,M,1,5,2,1,0,0,0,0,3,3
HH709,7,HH709_7,1,Aunt,30,F,0,5,2,1,0,0,0,0,3,3
HH710,1,HH710_1,1,Mother,39,F,1,5,2,1,0,0,1,0,3,3
HH710,2,HH710_2,1,Sister,14,F,1,5,2,1,0,0,1,0,3,3
HH710,3,HH710_3,1,Sister,5,F,1,5,2,1,0,0,1,0,3,3
HH711,1,HH711_1,1,Mother,62,F,0,6,2,1,0,0,0,0,2,3
HH711,2,HH711_2,1,Wife,27,F,1,6,2,1,0,0,0,0,2,3
HH711,3,HH711_3,1,Niece,10,F,0,6,2,1,0,0,0,0,2,3
HH711,4,HH711_4,1,Niece,7,F,0,6,2,1,0,0,0,0,2,3
HH711,5,HH711_5,1,Father,27,M,1,6,2,1,0,0,0,0,2,3
HH711,6,HH711_6,1,Mother,27,F,1,6,2,1,0,0,0,0,2,3
HH711,7,HH711_7,1,Brother,7,M,1,6,2,1,0,0,0,0,2,3
HH711,8,HH711_8,1,Mother,35,F,0,6,2,1,0,0,0,0,2,3
HH711,9,HH711_9,1,Not related,22,M,0,6,2,1,0,0,0,0,2,3
HH711,10,HH711_10,1,Sister,2,F,0,6,2,1,0,0,0,0,2,3
HH712,1,HH712_1,1,Mother,39,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH712,2,HH712_2,1,Sister,17,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH712,3,HH712_3,1,Brother,14,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH712,4,HH712_4,1,Sister,12,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH713,1,HH713_1,1,Sister,11,F,0,5,2,1,0,0,0,0,3,3
HH713,2,HH713_2,1,Grandmother,55,F,0,5,2,1,0,0,0,0,3,3
HH713,3,HH713_3,1,Brother,13,M,1,5,2,1,0,0,0,0,3,3
HH713,4,HH713_4,1,Mother,41,F,0,5,2,1,0,0,0,0,3,3
HH714,1,HH714_1,1,Father,46,M,0,5,2,1,0,0,1,1,3,3
HH714,2,HH714_2,1,Mother,45,F,0,5,2,1,0,0,1,1,3,3
HH714,3,HH714_3,1,Aunt,33,F,0,5,2,1,0,0,1,1,3,3
HH714,4,HH714_4,1,Son,2,M,1,5,2,1,0,0,1,1,3,3
HH714,5,HH714_5,1,Brother,4,M,0,5,2,1,0,0,1,1,3,3
HH714,6,HH714_6,1,Sister,18,F,1,5,2,1,0,0,1,1,3,3
HH714,7,HH714_7,1,Brother,13,M,0,5,2,1,0,0,1,1,3,3
HH714,8,HH714_8,1,Brother,3,M,0,5,2,1,0,0,1,1,3,3
HH715,1,HH715_1,1,Wife,37,F,1,5,2,1,0,0,0,0,3,3
HH715,2,HH715_2,1,Nephew,15,M,0,5,2,1,0,0,0,0,3,3
HH715,3,HH715_3,1,Daughter,13,F,0,5,2,1,0,0,0,0,3,3
HH715,4,HH715_4,1,Daughter,7,F,0,5,2,1,0,0,0,0,3,3
HH715,5,HH715_5,1,Daughter,3,F,0,5,2,1,0,0,0,0,3,3
HH715,6,HH715_6,1,Daughter,0,F,1,5,2,1,0,0,0,0,3,3
HH715,7,HH715_7,1,Son,10,M,0,5,2,1,0,0,0,0,3,3
HH715,8,HH715_8,1,Father,49,M,1,5,2,1,0,0,0,0,3,3
HH715,9,HH715_9,1,Mother,37,F,1,5,2,1,0,0,0,0,3,3
HH715,10,HH715_10,1,Nephew,15,M,0,5,2,1,0,0,0,0,3,3
HH715,11,HH715_11,1,Sister,13,F,0,5,2,1,0,0,0,0,3,3
HH715,12,HH715_12,1,Sister,7,F,0,5,2,1,0,0,0,0,3,3
HH715,13,HH715_13,1,Brother,10,M,0,5,2,1,0,0,0,0,3,3
HH715,14,HH715_14,1,Sister,3,F,0,5,2,1,0,0,0,0,3,3
HH716,1,HH716_1,1,Mother,42,F,0,5,2,1,0,0,0,0,3,3
HH716,2,HH716_2,1,Sister,10,F,1,5,2,1,0,0,0,0,3,3
HH716,3,HH716_3,1,Sister,6,F,1,5,2,1,0,0,0,0,3,3
HH716,4,HH716_4,1,Father,46,M,0,5,2,1,0,0,0,0,3,3
HH717,1,HH717_1,1,Grandmother,67,F,1,5,2,1,0,0,0,0,3,3
HH717,2,HH717_2,1,Daughter-in-law,18,F,0,5,2,1,0,0,0,0,3,3
HH717,3,HH717_3,1,Niece,0,F,0,5,2,1,0,0,0,0,3,3
HH717,4,HH717_4,1,Niece,4,F,0,5,2,1,0,0,0,0,3,3
HH718,1,HH718_1,1,Sister,9,F,0,2,5,NA,0,0,0,0,2,1
HH718,2,HH718_2,1,Uncle,45,M,0,2,5,NA,0,0,0,0,2,1
HH718,3,HH718_3,1,Brother,7,M,0,2,5,NA,0,0,0,0,2,1
HH718,4,HH718_4,1,Father,35,M,1,2,5,NA,0,0,0,0,2,1
HH718,5,HH718_5,1,Mother,25,F,1,2,5,NA,0,0,0,0,2,1
HH719,1,HH719_1,1,Niece,12,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH719,2,HH719_2,1,Stepfather,49,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH719,3,HH719_3,1,Mother,49,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH719,4,HH719_4,1,Brother,24,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH720,1,HH720_1,1,Mother,36,F,1,5,2,1,0,0,0,0,3,3
HH720,2,HH720_2,1,Brother,16,M,1,5,2,1,0,0,0,0,3,3
HH720,3,HH720_3,1,Brother,13,M,1,5,2,1,0,0,0,0,3,3
HH720,4,HH720_4,1,Brother,12,M,1,5,2,1,0,0,0,0,3,3
HH720,5,HH720_5,1,Brother,2,M,1,5,2,1,0,0,0,0,3,3
HH720,6,HH720_6,1,Mother,36,F,1,5,2,1,0,0,0,0,3,3
HH720,7,HH720_7,1,Father,42,M,1,5,2,1,0,0,0,0,3,3
HH720,8,HH720_8,1,Brother,16,M,0,5,2,1,0,0,0,0,3,3
HH720,9,HH720_9,1,Brother,12,M,0,5,2,1,0,0,0,0,3,3
HH720,10,HH720_10,1,Brother,9,M,0,5,2,1,0,0,0,0,3,3
HH720,11,HH720_11,1,Brother,2,M,1,5,2,1,0,0,0,0,3,3
HH721,1,HH721_1,1,Husband,60,M,1,5,2,1,1,1,1,1,3,3
HH721,2,HH721_2,1,Son,14,M,0,5,2,1,1,1,1,1,3,3
HH721,3,HH721_3,1,Son,25,M,0,5,2,1,1,1,1,1,3,3
HH722,1,HH722_1,1,Brother,13,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH722,2,HH722_2,1,Mother,48,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH722,3,HH722_3,1,Father,54,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH723,1,HH723_1,1,Mother,36,F,0,10,2,1,0,0,0,0,3,3
HH723,2,HH723_2,1,Sister,12,F,1,10,2,1,0,0,0,0,3,3
HH723,3,HH723_3,1,Brother,NA,M,0,10,2,1,0,0,0,0,3,3
HH724,1,HH724_1,1,Sister,5,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH724,2,HH724_2,1,Mother,35,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH724,3,HH724_3,1,Father,42,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH724,4,HH724_4,1,Brother,15,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH724,5,HH724_5,1,Sister,10,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH725,1,HH725_1,1,Father,54,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH725,2,HH725_2,1,Mother,44,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH725,3,HH725_3,1,Brother,21,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH725,4,HH725_4,1,Brother,16,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH725,5,HH725_5,1,Brother,14,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH726,1,HH726_1,1,Husband,44,M,1,4,3,1,0,0,0,0,3,3
HH726,2,HH726_2,1,Daughter,15,F,1,4,3,1,0,0,0,0,3,3
HH726,3,HH726_3,1,Daughter,12,F,1,4,3,1,0,0,0,0,3,3
HH726,4,HH726_4,1,Son,6,M,1,4,3,1,0,0,0,0,3,3
HH727,1,HH727_1,1,Mother,39,F,1,5,2,1,0,0,1,0,3,3
HH727,2,HH727_2,1,Brother,19,M,0,5,2,1,0,0,1,0,3,3
HH727,3,HH727_3,1,Brother,15,M,0,5,2,1,0,0,1,0,3,3
HH727,4,HH727_4,1,Brother,10,M,0,5,2,1,0,0,1,0,3,3
HH728,1,HH728_1,1,Father,35,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH728,2,HH728_2,1,Mother,32,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH728,3,HH728_3,1,Sister,12,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH729,1,HH729_1,1,Husband,27,M,1,5,2,1,1,0,1,0,3,3
HH729,2,HH729_2,1,Son,0,M,1,5,2,1,1,0,1,0,3,3
HH729,3,HH729_3,1,Mother,22,F,1,5,2,1,1,0,1,0,3,3
HH729,4,HH729_4,1,Father,27,M,1,5,2,1,1,0,1,0,3,3
HH730,1,HH730_1,1,Mother,48,F,0,4,2,1,0,0,1,1,2,3
HH730,2,HH730_2,1,Father,49,M,0,4,2,1,0,0,1,1,2,3
HH730,3,HH730_3,1,Sister,22,F,1,4,2,1,0,0,1,1,2,3
HH730,4,HH730_4,1,Sister,17,F,1,4,2,1,0,0,1,1,2,3
HH730,5,HH730_5,1,Sister,15,F,1,4,2,1,0,0,1,1,2,3
HH731,1,HH731_1,1,Husband,30,M,1,5,2,1,0,0,1,0,3,3
HH731,2,HH731_2,1,Daughter,6,F,1,5,2,1,0,0,1,0,3,3
HH732,1,HH732_1,1,Father,26,M,0,5,2,1,0,0,0,0,3,3
HH732,2,HH732_2,1,Mother,23,F,0,5,2,1,0,0,0,0,3,3
HH732,3,HH732_3,1,Aunt,1,F,0,5,2,1,0,0,0,0,3,3
HH732,4,HH732_4,1,Father,60,M,0,5,2,1,0,0,0,0,3,3
HH732,5,HH732_5,1,Mother,52,F,0,5,2,1,0,0,0,0,3,3
HH733,1,HH733_1,1,Mother,2,F,1,6,2,1,0,0,1,1,3,3
HH733,2,HH733_2,1,other relative,12,F,1,6,2,1,0,0,1,1,3,3
HH734,1,HH734_1,1,Mother,32,F,1,5,2,1,0,0,0,0,3,3
HH734,2,HH734_2,1,Father,36,M,1,5,2,1,0,0,0,0,3,3
HH734,3,HH734_3,1,Sister,12,F,0,5,2,1,0,0,0,0,3,3
HH734,4,HH734_4,1,Sister,8,F,0,5,2,1,0,0,0,0,3,3
HH735,1,HH735_1,1,Father,46,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH735,2,HH735_2,1,Brother,23,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH735,3,HH735_3,1,Brother,9,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH735,4,HH735_4,1,Mother,42,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH736,1,HH736_1,1,Father,33,M,1,5,2,1,0,0,0,0,3,3
HH736,2,HH736_2,1,Mother,26,F,1,5,2,1,0,0,0,0,3,3
HH736,3,HH736_3,1,Nephew,20,M,0,5,2,1,0,0,0,0,3,3
HH736,4,HH736_4,1,Brother,11,M,0,5,2,1,0,0,0,0,3,3
HH736,5,HH736_5,1,Brother,6,M,0,5,2,1,0,0,0,0,3,3
HH737,1,HH737_1,1,Grandmother,49,F,1,5,3,1,0,0,0,0,3,3
HH737,2,HH737_2,1,Aunt,20,F,1,5,3,1,0,0,0,0,3,3
HH737,3,HH737_3,1,Aunt,16,F,1,5,3,1,0,0,0,0,3,3
